POSTCODE_2018	POSTCODE_2018	LGA_CODE_2018	LGA_NAME_2018	RATIO	PERCENTAGE
2831	2831	12150	Coonamble (A)	0.0935065	9.3506476
2831	2831	12390	Dubbo Regional (A)	0.4618182	46.1818213
2831	2831	17900	Walgett (A)	0.0701299	7.0129914
2831	2831	17950	Warren (A)	0.0327273	3.2727272
2831	2831	18020	Warrumbungle Shire (A)	0.0971428	9.7142833
2832	2832	17900	Walgett (A)	1	100
2833	2833	15300	Moree Plains (A)	0.0503049	5.0304906
2833	2833	17900	Walgett (A)	0.9496951	94.9695094
2834	2834	11200	Brewarrina (A)	0.0178174	1.7817377
2834	2834	17900	Walgett (A)	0.9821826	98.2182623
2835	2835	10950	Bogan (A)	0.0033727	0.3372682
2835	2835	11750	Cobar (A)	0.9966273	99.6627318
2836	2836	11700	Central Darling (A)	0.9420936	94.2093569
2836	2836	19399	Unincorporated NSW	0.0579064	5.7906431
2838	2838	11200	Brewarrina (A)	1	100
2839	2839	11200	Brewarrina (A)	1	100
2840	2840	11150	Bourke (A)	0.9683794	96.83794
2840	2840	11200	Brewarrina (A)	0.0022586	0.2258611
2840	2840	11700	Central Darling (A)	0.0090345	0.9034461
2840	2840	11750	Cobar (A)	0.0056465	0.5646549
2840	2840	19399	Unincorporated NSW	0.014681	1.468098
2842	2842	12950	Gilgandra (A)	0.1208267	12.082672
2842	2842	18020	Warrumbungle Shire (A)	0.8791733	87.917328
2843	2843	18020	Warrumbungle Shire (A)	1	100
2844	2844	15270	Mid-Western Regional (A)	0.0356643	3.5664319
2844	2844	18020	Warrumbungle Shire (A)	0.9643357	96.4335681
2845	2845	14870	Lithgow (C)	1	100
2846	2846	14870	Lithgow (C)	1	100
2847	2847	14870	Lithgow (C)	1	100
2848	2848	15270	Mid-Western Regional (A)	1	99.9999988
2849	2849	14870	Lithgow (C)	0.139165	13.9164996
2849	2849	15270	Mid-Western Regional (A)	0.860835	86.0835004
2850	2850	10470	Bathurst Regional (A)	0.0068054	0.6805422
2850	2850	12390	Dubbo Regional (A)	0.0014178	0.1417797
2850	2850	14870	Lithgow (C)	0.0002268	0.0226847
2850	2850	15270	Mid-Western Regional (A)	0.9902456	99.0245558
2850	2850	17620	Upper Hunter Shire (A)	0.0013044	0.1304375
2852	2852	12390	Dubbo Regional (A)	0.002514	0.2513966
2852	2852	15270	Mid-Western Regional (A)	0.997486	99.7486034
2864	2864	11400	Cabonne (A)	1	100
2865	2865	11400	Cabonne (A)	1	100
2866	2866	11400	Cabonne (A)	0.9237508	92.3750807
2866	2866	12390	Dubbo Regional (A)	0.0762492	7.6249193
2867	2867	11400	Cabonne (A)	0.9545454	95.4545445
2867	2867	12390	Dubbo Regional (A)	0.0454546	4.5454555
2868	2868	11400	Cabonne (A)	0.7891473	78.9147282
2868	2868	12390	Dubbo Regional (A)	0.2108527	21.0852718
2869	2869	15850	Narromine (A)	0.2101601	21.0160058
2869	2869	16200	Parkes (A)	0.7898399	78.9839942
2870	2870	11400	Cabonne (A)	0.0034773	0.3477254
2870	2870	12900	Forbes (A)	0.0092313	0.9231282
2870	2870	16200	Parkes (A)	0.9872915	98.7291464
2871	2871	12900	Forbes (A)	0.9959173	99.5917268
2871	2871	14600	Lachlan (A)	0.0030083	0.300833
2871	2871	18100	Weddin (A)	0.0010744	0.1074402
2873	2873	10950	Bogan (A)	0.0528169	5.2816897
2873	2873	14600	Lachlan (A)	0.9471831	94.7183103
2874	2874	14600	Lachlan (A)	0.129717	12.9716962
2874	2874	16200	Parkes (A)	0.870283	87.0283038
2875	2875	12900	Forbes (A)	0.0884774	8.8477416
2875	2875	14600	Lachlan (A)	0.1430042	14.3004167
2875	2875	16200	Parkes (A)	0.7685184	76.8518417
2876	2876	16200	Parkes (A)	1	100
2877	2877	10950	Bogan (A)	0.0023172	0.2317216
2877	2877	11750	Cobar (A)	0.0723481	7.2348105
2877	2877	12900	Forbes (A)	0.0007724	0.0772402
2877	2877	14600	Lachlan (A)	0.9245623	92.4562277
2878	2878	10300	Balranald (A)	0.0336135	3.3613536
2878	2878	11600	Carrathool (A)	0.070028	7.0027966
2878	2878	11700	Central Darling (A)	0.8963585	89.6358498
2879	2879	11700	Central Darling (A)	0.9999998	99.9999766
2880	2880	11250	Broken Hill (C)	0.9700061	97.0006077
2880	2880	19399	Unincorporated NSW	0.0299939	2.9993923
2898	2898	19399	Unincorporated NSW	1	100
2899	2899	99399	Unincorp. Other Territories	1	100
2900	2900	89399	Unincorporated ACT	1	100
2902	2902	89399	Unincorporated ACT	1	100
2903	2903	89399	Unincorporated ACT	1	100
2904	2904	89399	Unincorporated ACT	1	100
2905	2905	89399	Unincorporated ACT	1	100
2906	2906	89399	Unincorporated ACT	1	100
2911	2911	89399	Unincorporated ACT	1	100
2912	2912	89399	Unincorporated ACT	1	100
2913	2913	89399	Unincorporated ACT	1	100
2914	2914	89399	Unincorporated ACT	1	100
3000	3000	24600	Melbourne (C)	1	100
3002	3002	24600	Melbourne (C)	1	100
3003	3003	24600	Melbourne (C)	1	100
3004	3004	24600	Melbourne (C)	0.1776056	17.7605581
3004	3004	25900	Port Phillip (C)	0.8223944	82.2394419
3006	3006	24600	Melbourne (C)	0.9925583	99.2558342
3006	3006	25900	Port Phillip (C)	0.0074417	0.7441658
3008	3008	24600	Melbourne (C)	1	100
3010	3010	24600	Melbourne (C)	1	100
3011	3011	24330	Maribyrnong (C)	1	100
3012	3012	21180	Brimbank (C)	0.0002665	0.0266547
3012	3012	23110	Hobsons Bay (C)	0.0703298	7.0329769
3012	3012	24330	Maribyrnong (C)	0.9294037	92.9403684
3013	3013	24330	Maribyrnong (C)	1	100
3015	3015	23110	Hobsons Bay (C)	1	100
3016	3016	23110	Hobsons Bay (C)	1	100
3018	3018	23110	Hobsons Bay (C)	1	100
3019	3019	24330	Maribyrnong (C)	1	100
3020	3020	21180	Brimbank (C)	1	100
3021	3021	21180	Brimbank (C)	1	100
3022	3022	21180	Brimbank (C)	1	100
3023	3023	21180	Brimbank (C)	0.4346118	43.4611837
3023	3023	24650	Melton (C)	0.5653882	56.5388163
3024	3024	24650	Melton (C)	0.0119209	1.1920861
3024	3024	27260	Wyndham (C)	0.9880791	98.8079139
3025	3025	23110	Hobsons Bay (C)	1	100
3026	3026	27260	Wyndham (C)	1	100
3027	3027	27260	Wyndham (C)	1	100
3028	3028	23110	Hobsons Bay (C)	0.9952608	99.5260827
3028	3028	27260	Wyndham (C)	0.0047392	0.4739173
3029	3029	24650	Melton (C)	0.0012698	0.1269793
3029	3029	27260	Wyndham (C)	0.9987302	99.8730207
3030	3030	21180	Brimbank (C)	0.0825695	8.2569487
3030	3030	27260	Wyndham (C)	0.9174305	91.7430513
3031	3031	24600	Melbourne (C)	0.5879369	58.7936913
3031	3031	25060	Moonee Valley (C)	0.4120631	41.2063087
3032	3032	24330	Maribyrnong (C)	0.415043	41.5043012
3032	3032	25060	Moonee Valley (C)	0.584957	58.4956988
3033	3033	21180	Brimbank (C)	0.000591	0.0591014
3033	3033	25060	Moonee Valley (C)	0.999409	99.9408986
3034	3034	25060	Moonee Valley (C)	1	100
3036	3036	21180	Brimbank (C)	0.9865502	98.6550235
3036	3036	23270	Hume (C)	0.0134498	1.3449765
3037	3037	21180	Brimbank (C)	0.3967076	39.6707644
3037	3037	24650	Melton (C)	0.6032924	60.3292356
3038	3038	21180	Brimbank (C)	1	100
3039	3039	25060	Moonee Valley (C)	1	100
3040	3040	25060	Moonee Valley (C)	1	100
3041	3041	25060	Moonee Valley (C)	1	100
3042	3042	21180	Brimbank (C)	0.1721067	17.2106665
3042	3042	25060	Moonee Valley (C)	0.8278933	82.7893335
3043	3043	21180	Brimbank (C)	0.0006208	0.0620809
3043	3043	23270	Hume (C)	0.8350359	83.5035864
3043	3043	25250	Moreland (C)	0.1643433	16.4343326
3044	3044	25250	Moreland (C)	1	100
3045	3045	23270	Hume (C)	1	100
3046	3046	25250	Moreland (C)	1	100
3047	3047	23270	Hume (C)	1	100
3048	3048	23270	Hume (C)	1	100
3049	3049	23270	Hume (C)	1	100
3050	3050	24600	Melbourne (C)	1	100
3051	3051	24600	Melbourne (C)	1	100
3052	3052	24600	Melbourne (C)	1	99.9999996
3053	3053	24600	Melbourne (C)	1	100
3054	3054	24600	Melbourne (C)	0.0003561	0.0356128
3054	3054	27350	Yarra (C)	0.9996439	99.9643871
3055	3055	25250	Moreland (C)	1	100
3056	3056	25250	Moreland (C)	1	100
3057	3057	25250	Moreland (C)	1	100
3058	3058	21890	Darebin (C)	0.009141	0.9140958
3058	3058	25250	Moreland (C)	0.990859	99.0859042
3059	3059	23270	Hume (C)	1	100
3060	3060	23270	Hume (C)	0.0196865	1.9686509
3060	3060	25250	Moreland (C)	0.9803135	98.0313491
3061	3061	23270	Hume (C)	1	100
3062	3062	23270	Hume (C)	1	100
3063	3063	23270	Hume (C)	1	100
3064	3064	23270	Hume (C)	0.9993509	99.9350882
3064	3064	27070	Whittlesea (C)	0.0006491	0.0649118
3065	3065	27350	Yarra (C)	1	100
3066	3066	27350	Yarra (C)	1	100
3067	3067	27350	Yarra (C)	1	100
3068	3068	25250	Moreland (C)	0.0457801	4.5780052
3068	3068	27350	Yarra (C)	0.9542199	95.4219948
3070	3070	21890	Darebin (C)	1	100
3071	3071	21890	Darebin (C)	1	100
3072	3072	21890	Darebin (C)	1	100
3073	3073	21890	Darebin (C)	1	100
3074	3074	27070	Whittlesea (C)	1	100
3075	3075	27070	Whittlesea (C)	1	100
3076	3076	27070	Whittlesea (C)	1	100
3078	3078	21890	Darebin (C)	0.765542	76.5541967
3078	3078	27350	Yarra (C)	0.234458	23.4458033
3079	3079	20660	Banyule (C)	1	100
3081	3081	20660	Banyule (C)	1	100
3082	3082	27070	Whittlesea (C)	1	100
3083	3083	20660	Banyule (C)	0.3183529	31.8352874
3083	3083	21890	Darebin (C)	0.2501324	25.013237
3083	3083	27070	Whittlesea (C)	0.4315148	43.1514757
3084	3084	20660	Banyule (C)	1	100
3085	3085	20660	Banyule (C)	0.8162492	81.6249223
3085	3085	21890	Darebin (C)	0.1837508	18.3750777
3086	3086	21890	Darebin (C)	1	100
3087	3087	20660	Banyule (C)	1	100
3088	3088	20660	Banyule (C)	0.7992191	79.9219057
3088	3088	25710	Nillumbik (S)	0.2007809	20.0780943
3089	3089	25710	Nillumbik (S)	1	100
3090	3090	25710	Nillumbik (S)	1	100
3091	3091	25710	Nillumbik (S)	1	100
3093	3093	20660	Banyule (C)	1	100
3094	3094	20660	Banyule (C)	1	100
3095	3095	20660	Banyule (C)	0.0867538	8.6753849
3095	3095	25710	Nillumbik (S)	0.9132462	91.3246151
3096	3096	25710	Nillumbik (S)	1	100
3097	3097	25710	Nillumbik (S)	1	100
3099	3099	25710	Nillumbik (S)	1	100
3101	3101	21110	Boroondara (C)	1	100
3102	3102	21110	Boroondara (C)	1	100
3103	3103	21110	Boroondara (C)	1	100
3104	3104	21110	Boroondara (C)	0.9896748	98.9674826
3104	3104	26980	Whitehorse (C)	0.0103252	1.0325174
3105	3105	24210	Manningham (C)	1	100
3106	3106	24210	Manningham (C)	1	100
3107	3107	24210	Manningham (C)	1	100
3108	3108	24210	Manningham (C)	1	100
3109	3109	24210	Manningham (C)	1	100
3111	3111	24210	Manningham (C)	1	100
3113	3113	24210	Manningham (C)	0.6507515	65.0751452
3113	3113	25710	Nillumbik (S)	0.3492485	34.9248548
3114	3114	24210	Manningham (C)	0.9861283	98.6128297
3114	3114	24410	Maroondah (C)	0.0138717	1.3871703
3115	3115	24210	Manningham (C)	0.8098679	80.9867886
3115	3115	24410	Maroondah (C)	0.0864882	8.6488188
3115	3115	27450	Yarra Ranges (S)	0.1036439	10.3643926
3116	3116	27450	Yarra Ranges (S)	1	100
3121	3121	27350	Yarra (C)	1	100
3122	3122	21110	Boroondara (C)	1	100
3123	3123	21110	Boroondara (C)	1	100
3124	3124	21110	Boroondara (C)	1	100
3125	3125	24970	Monash (C)	0.1806078	18.0607803
3125	3125	26980	Whitehorse (C)	0.8193922	81.9392197
3126	3126	21110	Boroondara (C)	1	100
3127	3127	21110	Boroondara (C)	0.4586221	45.8622073
3127	3127	26980	Whitehorse (C)	0.5413779	54.1377927
3128	3128	26980	Whitehorse (C)	1	100
3129	3129	26980	Whitehorse (C)	1	100
3130	3130	26980	Whitehorse (C)	1	100
3131	3131	24210	Manningham (C)	0.0130005	1.3000525
3131	3131	26980	Whitehorse (C)	0.9869995	98.6999475
3132	3132	26980	Whitehorse (C)	1	100
3133	3133	24410	Maroondah (C)	0.0198113	1.9811347
3133	3133	26980	Whitehorse (C)	0.9801887	98.0188653
3134	3134	24210	Manningham (C)	0.0305832	3.0583167
3134	3134	24410	Maroondah (C)	0.9694168	96.9416833
3135	3135	24410	Maroondah (C)	1	100
3136	3136	24410	Maroondah (C)	1	100
3137	3137	24410	Maroondah (C)	0.336598	33.6598043
3137	3137	27450	Yarra Ranges (S)	0.663402	66.3401957
3138	3138	27450	Yarra Ranges (S)	1	100
3139	3139	21450	Cardinia (S)	0.0005266	0.0526598
3139	3139	27450	Yarra Ranges (S)	0.9994734	99.9473402
3140	3140	27450	Yarra Ranges (S)	1	100
3141	3141	24600	Melbourne (C)	0.1774167	17.7416658
3141	3141	26350	Stonnington (C)	0.8225833	82.2583342
3142	3142	26350	Stonnington (C)	1	100
3143	3143	26350	Stonnington (C)	1	100
3144	3144	26350	Stonnington (C)	1	100
3145	3145	22310	Glen Eira (C)	0.0686954	6.8695407
3145	3145	26350	Stonnington (C)	0.9313046	93.1304593
3146	3146	21110	Boroondara (C)	0.6345182	63.4518241
3146	3146	26350	Stonnington (C)	0.3654818	36.5481759
3147	3147	21110	Boroondara (C)	0.5296179	52.9617949
3147	3147	24970	Monash (C)	0.4703821	47.038205
3148	3148	24970	Monash (C)	1	100
3149	3149	24970	Monash (C)	1	100
3150	3150	24970	Monash (C)	1	100
3151	3151	26980	Whitehorse (C)	1	100
3152	3152	23670	Knox (C)	1	100
3153	3153	23670	Knox (C)	0.5700059	57.0005905
3153	3153	24410	Maroondah (C)	0.4299941	42.9994095
3154	3154	23670	Knox (C)	1	100
3155	3155	23670	Knox (C)	1	100
3156	3156	21610	Casey (C)	0.0255161	2.5516125
3156	3156	23670	Knox (C)	0.9476235	94.7623527
3156	3156	27450	Yarra Ranges (S)	0.0268603	2.6860348
3158	3158	27450	Yarra Ranges (S)	1	100
3159	3159	21450	Cardinia (S)	0.0692242	6.9224193
3159	3159	27450	Yarra Ranges (S)	0.9307758	93.0775807
3160	3160	27450	Yarra Ranges (S)	1	100
3161	3161	22310	Glen Eira (C)	1	100
3162	3162	22310	Glen Eira (C)	1	100
3163	3163	22310	Glen Eira (C)	1	100
3165	3165	22310	Glen Eira (C)	1	100
3166	3166	24970	Monash (C)	1	100
3167	3167	23430	Kingston (C) (Vic.)	0.4490785	44.9078506
3167	3167	24970	Monash (C)	0.5509215	55.0921494
3168	3168	24970	Monash (C)	1	100
3169	3169	23430	Kingston (C) (Vic.)	1	100
3170	3170	24970	Monash (C)	1	100
3171	3171	22670	Greater Dandenong (C)	1	100
3172	3172	22670	Greater Dandenong (C)	0.5528707	55.2870688
3172	3172	23430	Kingston (C) (Vic.)	0.4471293	44.7129312
3173	3173	22670	Greater Dandenong (C)	1	100
3174	3174	22670	Greater Dandenong (C)	1	100
3175	3175	22670	Greater Dandenong (C)	1	100
3177	3177	21610	Casey (C)	1	100
3178	3178	23670	Knox (C)	1	100
3179	3179	23670	Knox (C)	1	100
3180	3180	23670	Knox (C)	1	100
3181	3181	25900	Port Phillip (C)	0.0373646	3.7364596
3181	3181	26350	Stonnington (C)	0.9626354	96.2635404
3182	3182	25900	Port Phillip (C)	1	100
3183	3183	22310	Glen Eira (C)	0.2247111	22.4711129
3183	3183	25900	Port Phillip (C)	0.7752889	77.5288871
3184	3184	25900	Port Phillip (C)	1	100
3185	3185	22310	Glen Eira (C)	0.8791141	87.9114108
3185	3185	25900	Port Phillip (C)	0.1208859	12.0885892
3186	3186	20910	Bayside (C)	1	100
3187	3187	20910	Bayside (C)	0.9571608	95.716084
3187	3187	22310	Glen Eira (C)	0.0428392	4.283916
3188	3188	20910	Bayside (C)	1	100
3189	3189	23430	Kingston (C) (Vic.)	1	100
3190	3190	20910	Bayside (C)	0.6701463	67.0146307
3190	3190	23430	Kingston (C) (Vic.)	0.3298537	32.9853693
3191	3191	20910	Bayside (C)	1	100
3192	3192	20910	Bayside (C)	0.159363	15.9363015
3192	3192	23430	Kingston (C) (Vic.)	0.840637	84.0636985
3193	3193	20910	Bayside (C)	1	100
3194	3194	23430	Kingston (C) (Vic.)	1	100
3195	3195	23430	Kingston (C) (Vic.)	1	100
3196	3196	23430	Kingston (C) (Vic.)	1	100
3197	3197	23430	Kingston (C) (Vic.)	1	100
3198	3198	22170	Frankston (C)	1	100
3199	3199	22170	Frankston (C)	1	100
3200	3200	22170	Frankston (C)	1	100
3201	3201	22170	Frankston (C)	1	100
3202	3202	23430	Kingston (C) (Vic.)	1	100
3204	3204	22310	Glen Eira (C)	1	100
3205	3205	25900	Port Phillip (C)	1	100
3206	3206	25900	Port Phillip (C)	1	100
3207	3207	24600	Melbourne (C)	0.000186	0.0186045
3207	3207	25900	Port Phillip (C)	0.999814	99.9813955
3211	3211	22750	Greater Geelong (C)	0.4184288	41.8428807
3211	3211	27260	Wyndham (C)	0.5815712	58.1571193
3212	3212	22750	Greater Geelong (C)	1	100
3213	3213	22490	Golden Plains (S)	0.1882559	18.8255889
3213	3213	22750	Greater Geelong (C)	0.8117441	81.1744111
3214	3214	22750	Greater Geelong (C)	1	100
3215	3215	22750	Greater Geelong (C)	1	100
3216	3216	22750	Greater Geelong (C)	1	100
3217	3217	22750	Greater Geelong (C)	0.873851	87.3851025
3217	3217	26490	Surf Coast (S)	0.126149	12.6148975
3218	3218	22490	Golden Plains (S)	0.015841	1.5840992
3218	3218	22750	Greater Geelong (C)	0.984159	98.4159008
3219	3219	22750	Greater Geelong (C)	1	100
3220	3220	22750	Greater Geelong (C)	1	100
3221	3221	22750	Greater Geelong (C)	0.3328928	33.2892787
3221	3221	26490	Surf Coast (S)	0.6671072	66.7107213
3222	3222	22750	Greater Geelong (C)	1	100
3223	3223	22750	Greater Geelong (C)	1	100
3224	3224	22750	Greater Geelong (C)	1	100
3225	3225	22750	Greater Geelong (C)	0.2967979	29.6797911
3225	3225	26080	Queenscliffe (B)	0.7032021	70.3202086
3226	3226	22750	Greater Geelong (C)	1	100
3227	3227	22750	Greater Geelong (C)	0.9543853	95.438531
3227	3227	26490	Surf Coast (S)	0.0456147	4.561469
3228	3228	26490	Surf Coast (S)	1	100
3230	3230	26490	Surf Coast (S)	1	100
3231	3231	26490	Surf Coast (S)	1	100
3232	3232	26490	Surf Coast (S)	1	100
3233	3233	21750	Colac-Otway (S)	1	100
3234	3234	21750	Colac-Otway (S)	1	100
3235	3235	26490	Surf Coast (S)	1	100
3236	3236	21750	Colac-Otway (S)	1	100
3237	3237	21750	Colac-Otway (S)	0.9142854	91.4285438
3237	3237	21830	Corangamite (S)	0.0857146	8.5714562
3238	3238	21750	Colac-Otway (S)	1	100
3239	3239	21750	Colac-Otway (S)	0.845815	84.5815002
3239	3239	21830	Corangamite (S)	0.154185	15.4184998
3240	3240	26490	Surf Coast (S)	1	100
3241	3241	21750	Colac-Otway (S)	0.0268626	2.6862603
3241	3241	26490	Surf Coast (S)	0.9731374	97.3137397
3242	3242	21750	Colac-Otway (S)	0.9719512	97.195122
3242	3242	26490	Surf Coast (S)	0.0280488	2.804878
3243	3243	21750	Colac-Otway (S)	1	100
3249	3249	21750	Colac-Otway (S)	0.9860241	98.6024129
3249	3249	21830	Corangamite (S)	0.0139759	1.3975871
3250	3250	21750	Colac-Otway (S)	1	100
3251	3251	21750	Colac-Otway (S)	0.9999999	99.9999942
3254	3254	21750	Colac-Otway (S)	1	100
3260	3260	21750	Colac-Otway (S)	0.0209864	2.0986356
3260	3260	21830	Corangamite (S)	0.9790136	97.9013644
3264	3264	21830	Corangamite (S)	0.9951712	99.5171203
3264	3264	25490	Moyne (S)	0.0048288	0.4828797
3265	3265	21830	Corangamite (S)	0.425239	42.5238997
3265	3265	25490	Moyne (S)	0.574761	57.4761003
3266	3266	21750	Colac-Otway (S)	0.0065746	0.6574632
3266	3266	21830	Corangamite (S)	0.9934254	99.3425368
3267	3267	21830	Corangamite (S)	1	100
3268	3268	21830	Corangamite (S)	0.7884615	78.8461474
3268	3268	25490	Moyne (S)	0.2115385	21.1538526
3269	3269	21830	Corangamite (S)	1	100
3270	3270	21830	Corangamite (S)	0.1912353	19.1235304
3270	3270	25490	Moyne (S)	0.8087647	80.8764696
3271	3271	20260	Ararat (RC)	0.0802139	8.0213878
3271	3271	21830	Corangamite (S)	0.3208555	32.0855512
3271	3271	25490	Moyne (S)	0.5989306	59.893061
3272	3272	20260	Ararat (RC)	0.0103896	1.0389607
3272	3272	25490	Moyne (S)	0.9896104	98.9610393
3273	3273	25490	Moyne (S)	1	100
3274	3274	25490	Moyne (S)	1	100
3275	3275	25490	Moyne (S)	1	100
3276	3276	25490	Moyne (S)	1	100
3277	3277	25490	Moyne (S)	0.358707	35.8707038
3277	3277	26730	Warrnambool (C)	0.641293	64.1292962
3278	3278	25490	Moyne (S)	1	100
3279	3279	25490	Moyne (S)	1	100
3280	3280	25490	Moyne (S)	0.002061	0.2061005
3280	3280	26730	Warrnambool (C)	0.997939	99.7938995
3281	3281	25490	Moyne (S)	0.505313	50.5312967
3281	3281	26730	Warrnambool (C)	0.494687	49.4687033
3282	3282	25490	Moyne (S)	0.9906661	99.0666098
3282	3282	26730	Warrnambool (C)	0.0093339	0.9333902
3283	3283	25490	Moyne (S)	0.9573843	95.7384281
3283	3283	26730	Warrnambool (C)	0.0426157	4.2615719
3284	3284	25490	Moyne (S)	1	100
3285	3285	22410	Glenelg (S)	0.4950331	49.5033129
3285	3285	25490	Moyne (S)	0.5049669	50.4966871
3286	3286	25490	Moyne (S)	1	100
3287	3287	25490	Moyne (S)	1	100
3289	3289	25490	Moyne (S)	0.0836653	8.3665339
3289	3289	26260	Southern Grampians (S)	0.9163347	91.6334661
3292	3292	22410	Glenelg (S)	1	100
3293	3293	20260	Ararat (RC)	0.1386139	13.8613861
3293	3293	25490	Moyne (S)	0.049505	4.950495
3293	3293	26260	Southern Grampians (S)	0.8118812	81.1881188
3294	3294	20260	Ararat (RC)	0.003148	0.3147954
3294	3294	26260	Southern Grampians (S)	0.996852	99.6852046
3300	3300	26260	Southern Grampians (S)	1	100
3301	3301	22410	Glenelg (S)	0.012069	1.2068965
3301	3301	25490	Moyne (S)	0.1137931	11.3793097
3301	3301	26260	Southern Grampians (S)	0.8741379	87.4137939
3302	3302	22410	Glenelg (S)	0.1985472	19.8547206
3302	3302	26260	Southern Grampians (S)	0.8014528	80.1452794
3303	3303	22410	Glenelg (S)	0.9603803	96.0380294
3303	3303	25490	Moyne (S)	0.0396197	3.9619706
3304	3304	22410	Glenelg (S)	0.9649123	96.4912277
3304	3304	25490	Moyne (S)	0.0350877	3.5087723
3305	3305	22410	Glenelg (S)	1	100
3309	3309	22410	Glenelg (S)	1	100
3310	3310	22410	Glenelg (S)	1	100
3311	3311	22410	Glenelg (S)	1	100
3312	3312	22410	Glenelg (S)	0.7255091	72.5509082
3312	3312	26260	Southern Grampians (S)	0.0601358	6.01358
3312	3312	26890	West Wimmera (S)	0.2143551	21.4355118
3314	3314	26260	Southern Grampians (S)	1	99.9999981
3315	3315	22410	Glenelg (S)	0.0373135	3.7313454
3315	3315	26260	Southern Grampians (S)	0.9626865	96.2686546
3317	3317	26260	Southern Grampians (S)	0.1302083	13.0208261
3317	3317	26890	West Wimmera (S)	0.8697917	86.9791739
3318	3318	26890	West Wimmera (S)	1	100
3319	3319	26890	West Wimmera (S)	1	100
3321	3321	21750	Colac-Otway (S)	0.0052945	0.5294507
3321	3321	22490	Golden Plains (S)	0.9523494	95.2349433
3321	3321	26490	Surf Coast (S)	0.0423561	4.2356059
3322	3322	21750	Colac-Otway (S)	0.7882351	78.82351
3322	3322	21830	Corangamite (S)	0.0941179	9.4117897
3322	3322	22490	Golden Plains (S)	0.117647	11.7647003
3323	3323	21830	Corangamite (S)	0.9999999	99.9999891
3324	3324	21830	Corangamite (S)	1	100
3325	3325	21830	Corangamite (S)	1	100
3328	3328	22490	Golden Plains (S)	1	100
3329	3329	21750	Colac-Otway (S)	0.0315789	3.157895
3329	3329	22490	Golden Plains (S)	0.9684211	96.842105
3330	3330	22490	Golden Plains (S)	1	100
3331	3331	22490	Golden Plains (S)	1	100
3332	3332	22490	Golden Plains (S)	1	100
3333	3333	22490	Golden Plains (S)	1	100
3334	3334	25150	Moorabool (S)	1	100
3335	3335	24650	Melton (C)	1	100
3336	3336	24650	Melton (C)	1	100
3337	3337	24130	Macedon Ranges (S)	0.0004512	0.0451238
3337	3337	24650	Melton (C)	0.9995488	99.9548762
3338	3338	24650	Melton (C)	1	100
3340	3340	22750	Greater Geelong (C)	0.0119758	1.1975754
3340	3340	24650	Melton (C)	0.0008047	0.0804696
3340	3340	25150	Moorabool (S)	0.9872195	98.721955
3341	3341	25150	Moorabool (S)	1	100
3342	3342	22490	Golden Plains (S)	0.0032136	0.3213564
3342	3342	25150	Moorabool (S)	0.9967864	99.6786436
3345	3345	25150	Moorabool (S)	1	100
3350	3350	20570	Ballarat (C)	1	100
3351	3351	20260	Ararat (RC)	0.0736643	7.3664268
3351	3351	20570	Ballarat (C)	0.0275573	2.7557326
3351	3351	22490	Golden Plains (S)	0.7541875	75.418747
3351	3351	25490	Moyne (S)	0.0012443	0.1244328
3351	3351	25990	Pyrenees (S)	0.1433466	14.3346607
3352	3352	20570	Ballarat (C)	0.5521382	55.2138166
3352	3352	21830	Corangamite (S)	0.0008152	0.0815206
3352	3352	22490	Golden Plains (S)	0.1482422	14.8242151
3352	3352	22910	Hepburn (S)	0.0138585	1.385851
3352	3352	25150	Moorabool (S)	0.217033	21.7033004
3352	3352	25990	Pyrenees (S)	0.067913	6.7912963
3355	3355	20570	Ballarat (C)	1	100
3356	3356	20570	Ballarat (C)	1	100
3357	3357	20570	Ballarat (C)	0.9739045	97.3904459
3357	3357	25150	Moorabool (S)	0.0260955	2.6095541
3358	3358	20570	Ballarat (C)	1	100
3360	3360	22490	Golden Plains (S)	0.9591568	95.9156804
3360	3360	25990	Pyrenees (S)	0.0408432	4.0843196
3361	3361	21830	Corangamite (S)	0.8303835	83.0383516
3361	3361	25990	Pyrenees (S)	0.1696165	16.9616484
3363	3363	20570	Ballarat (C)	0.033776	3.377598
3363	3363	22910	Hepburn (S)	0.966224	96.622402
3364	3364	20570	Ballarat (C)	0.1324687	13.2468718
3364	3364	21670	Central Goldfields (S)	0.007874	0.7874024
3364	3364	22910	Hepburn (S)	0.8012969	80.1296891
3364	3364	25150	Moorabool (S)	0.0194534	1.9453448
3364	3364	25430	Mount Alexander (S)	0.0389069	3.8906919
3370	3370	21670	Central Goldfields (S)	0.0106922	1.0692184
3370	3370	22910	Hepburn (S)	0.9893078	98.9307816
3371	3371	21670	Central Goldfields (S)	0.7904859	79.048587
3371	3371	22910	Hepburn (S)	0.0334008	3.3400799
3371	3371	25990	Pyrenees (S)	0.1761133	17.6113332
3373	3373	25990	Pyrenees (S)	1	100
3374	3374	20260	Ararat (RC)	0.071066	7.1066012
3374	3374	25810	Northern Grampians (S)	0.928934	92.8933988
3375	3375	20260	Ararat (RC)	0.9660192	96.6019233
3375	3375	25990	Pyrenees (S)	0.0339808	3.3980767
3377	3377	20260	Ararat (RC)	0.9872204	98.7220449
3377	3377	25810	Northern Grampians (S)	0.0050053	0.5005324
